FilmID,ReviewID,SentenceID,Sentence,Label
11,2,9,"lee smith (kirsten dunst) je fotografkinja za reuters, a joel (brazilski glumac wagner moura najpoznatiji po ulozi pabla escobara u netflixovoj seriji “narcos”) njezin kolega koji pristaje na put povesti i njihovog ostarjelog prijatelja sammyja (stephen mckinley henderson) iz “onog što je ostalo od new york timesa” i mladu jessie (cailee spaeny, poznata po naslovnoj ulozi u “priscilla” sofije coppole) koja se želi baviti ratnom fotografijom kao njezin uzor, naša lee.",1
32,3,6,"u središtu radnje gledamo mladu parthenope koja uživa u odrastanju u svom rodnom gradu napulju, zaljubljuje se u mjesto koje je dio njenog identiteta, dok istovremeno na tom životnom putovanju upoznaje razne likove kroz koje otkriva svu ljepotu i tugu življenja.",1
32,2,1,"film parthenope (2024.) premijerno prikazan još prošle godine na prestižnom festivalu u cannesu, gdje je bio u konkurenciji za  zlatnu palmu.",1
26,3,23,siguran sam da ne postoji iole upućeniji filmofil u hrvatskoj i regiji koji nije saznanjen o nagradama što ih je čovjek koji nije mogao šutjeti polučio od najuglednijih europskih filmskih žirija.,1
11,2,13,"ovo je posebno prisutno u jednoj od ključnih epizoda filma u kojoj junake ispituje vođa jednog odreda ubojica koji očito istrjebljuju pripadnike drugih rasa, a kojeg nezaboravno tumači jesse plemons s nadrealnim crvenim sunčanim naočalama.",1
38,2,40,"u “požudi” nicole kidman dolazi na zabavu i traži harrisa pa u jednom trenutku joj se pridružuje nepoznata ženska osoba koja ju i ljubi, a potom nicole vidi harrisa kako je prisan s nekim drugim muškarcem.",1
9,2,16,"sweeneyjeva julia carpenter je krotka i zabrinuta, traži istu vrstu podrške i potvrde kao lik kojeg glumi u euphoriji.",1
29,1,10,"reggie postaje lutalica, ali upoznaje nove, pseće prijatelje – bug, maggie i hunter upoznaju reggieja sa životom na ulici.",1
7,1,2,"uz izvrtanje i manipulaciju informacijama, masovnu indoktrinaciju i radikalizaciju birača, tu su i sve jači i moćniji interesni lobiji koji donirajući milijarde kampanjama i ustvari iza zastora vuku sve konce, pa im narančasti tulipan i nikome draga slučajna kandidatkinja služe samo kao marionete.",2
9,2,1,"odvajajući svoje likove i njihovo podrijetlo od njihovih pandana iz stripa, ovo je film koji donosi osnovne odluke u dijalogu i strukturi, i osjeća se zaglavljenim u godini u kojoj je smješten, 2003.",2
13,5,17,"ova intelektualna obitelj sve je samo ne obična, no njihov prljavi veš gledatelj će razotkrivati postepeno tijekom cijelog filma, upravo ne bi li, baš poput porote, neprestano mijenjao svoje mišljenje o slučaju.",1
12,7,13,"no, je li film o njoj ili o napolenu?",1
12,7,8,"dakle, ovo nije dokumentarni film već zabavni povijesni spektakl, pa priča i činjenice ponekad padnu u u drugi plan.",1
38,2,46,"i sada dolazim do onog pitanja s početka – može li biti ljubavi, pa i one vječne, u požudi?",1
17,4,18,"a ako malo bolje promislimo, i prisjetimo se debakla iz 2000-ih, tako je najbolje.",0
10,6,39,"tako da ako se mislite šuljati, tišina će vam biti prijatelj.",1
37,1,5,"možemo napraviti i današnju usporedbu, jer sve što je pošlo po zlu u snimanju „apokalipse“, ponovno ga je dočekalo, kod pripremanja i snimanja njegovog (posljednjeg projekta, a možda i stvarno zadnjeg) filma „megalopolis“.",2
8,2,8,te cijevi povremeno je potrebno popraviti (servisirati).,1
24,2,9,"tim burton vratio se kao režiser filma s danny elfmanom koji je radio glazbu i u originalu, ali i brojnim burtonovim filmovima.",1
32,1,55,"međutim, od parthenope nitko ne želi otići (ili barem odmaknuti pogled) pa tako i jedan gost hotela kaže: „ako ona odlazi, onda odlazimo i svi mi“…aludirajući i na ostale muškarce u hotelu, na što ga žena (novinama) udari u glavu (moment lakog talijanskog humora).",1
12,1,87,"njegova topovska pornografija u kojoj uživamo kroz impresivne kadrove krvi, znoja i suza definitivno su razlog zbog kojeg bi trebali pogledati film.",0
5,2,33,"dreamworks je odlučio zadržati taj pristup i u divljem robotu pa imate nekoliko različitih tipova animacije, koji su prikladno uklopljeni u film, što na kraju figurira besprijekorno i daje filmu dodatnu kvalitetu.",0
14,1,18,sasvim slučajno se povežu na facebooku i ubrzo počinju provoditi sate na skypeu.,1
28,2,37,"cage se iznenadio, jer je svog sina dan prije učio svirati gitaru svirajući bizarni solo pjesme ""cosmic dancer"", pogađate t.rexa.",1
21,2,7,"njegov eric je tormented soul, kojeg duboko emotivno vodi bol zbog gubitka voljene osobe.",1
6,2,21,"jedan od najupečatljivijih zvučnih efekata je kada film upotrijebi zvučne efekte iz dunea, te se čak i pojavi glumac iz dunea u jednoj sceni.",1
10,5,27,"kritičari već hvale film zbog njegove sposobnosti da stalno drži gledatelja na rubu sjedala, s neočekivanim obratima i scenama koje izazivaju hladan znoj.",0
5,1,7,"ali njegov svijet u stilu wall-e-ja – utjelovljen u drugim novijim filmovima poput a.i. romansa voli me govori o djelićima čovječanstva koje su kibernetička bića pokupila od svojih stvoritelja, a time i tragove koje je čovječanstvo ostavilo za sobom.",1
9,1,21,"u ovom filmu imamo uvodnu scenu u kojoj ljudi-pauci, koji žive u džunglama južne amerike i govore savršeni engleski, spašavaju majku i dijete koje potom šalju, valjda, fedexom u veliku jabuku.",1
36,1,26,nedostaje filmu i napetosti odnosno više scena koje bi mogle preplašiti ili barem uznemiriti gledateljice i gledatelja.,2
24,1,21,"dafoe očito nije u vlastitom filmu, onom koji je jedva povezan s ostatkom beetlejuicea beetlejuicea – koji, na primjer, uključuje romantičnu podzaplet za astrid izvučen iz ya romana, ali kao i većina glumačke postave, glumac spider-mana je zarazna zabava.",0
24,2,7,"u jednu ruku jer zaista nije bilo potrebe za nastavkom, no u drugu ruku iz opreza.",2
13,2,23,"oni se nikada ne čine kao da su ubačeni u film samo kako bi poslužili toj svrsi, već cijela priča prirodno teče.",0
20,1,7,"nakon uspjeha prvog filma nastavak je bio pitanje vremena koji je, unatoč korona problemima, uspio ostvariti solidan rezultat na svjetskim kino blagajnama.",1
20,3,18,"marcel također predstavlja ranjivost kroz dr. teddyja paynea, naučnicu koja proučava različite simbiote koji su migrirali na zemlju.",0
32,1,26,"ona je objekt pažnje, ali nitko ne ostaje toliko dugo da bi ju upoznao kao subjekt.",1
2,2,18,"a taj mlađi frajer kojeg igra preslatki leo woodall, 29-godišnji je apsolvent roxster koji joj priskoči upomoć kada ona i djeca zapnu na drvetu i zatim je pronađe na tinderu.",1
21,1,1,remakeovi nisu novost ili nešto što se u hollywoodu i filmskom svijetu pojavilo nedavno.,1
10,6,6,priča je poprilično jednostavna.,1
26,1,55,povijest ga nije ni pamtila ni imenovala sve dok dežulović nije iskopao svoju priču.,1
26,1,54,tomo buzov je godinama bio zaboravljen.,1
8,2,22,brod kapetana andrea jensena (cliff curtis) doživljava kvar i ostaje bez pogona te biva odnesen s prvotnog mjesta.,1
24,1,2,ali to je dio razloga zašto tim burton nastavlja svoju voljenu horor-komediju iz 1988. godine.,1
5,1,28,"roz se mora povezati s kolegama neprilagođenima, koristeći alate ovog industrijskog okvira, kako bi stvorila nešto neočekivano i nešto što traje.",1
31,1,29,ove dvije činjenice govore nam dvije važne stvari.,1
20,2,8,može li se smatrati savršenim završetkom ove priče?,1
16,4,19,u više od dva sata filma ima tek dva-tri trenutka koji uspijevaju izmamiti osmijeh.,2
8,1,26,"budžetom mali, ali realizacijom znatno veći, film redatelja alexa parkinsona uspio je i zbog činjenice što ne želi biti više od onog što stvarno jest – prikaz stvarnog događaja koji izaziva stvarne emocije i empatiju gledatelja.",0
28,4,5,"većina ga hvali kao jedno veoma uznemirujuće ostvarenje uz sjajne glumačke izvedbe, te da podsjeća na klasik kad jaganjci utihnu (1991.).",1
17,5,17,jason wong glumi dralasa.,1
13,4,21,i ima li boljeg načina da se ta slojevitost prokaže nego u sudnici gdje svaka strana nastoji vlastite priče pokazati kao stvarne?,1
12,5,1,"jedan od najiščekivanijih filmova 2023. godine, napoleon, donosi nam priču o slavnom vojskovođi i vladaru koji je za svoga života uspio pokoriti pola europe i postane najmoćniji čovjek na planeti, ali i da dva puta bude prognan iz svoje države, na mjesta udaljena od očiju civilizacije.",1
8,2,21,"no, pravi problem odvija se na površini mora.",1
10,1,27,za razliku od ratnice vasquez; bishopa ili hicksa.,0
12,1,73,"slično sam doživio i bitku kod austerlitza, a kojoj sam također, bez grižnje savjesti, gledao širom otvorenih očiju.",0
6,4,1,akcijska romantična komedija kaskader oduševila je i same glumce i filmske kritičare.,0
9,2,31,ima li ikakvu tehnologiju ili istraživanje koje provodi kako bi pokazao da barem pokušava preživjeti izvanrednim sredstvima?,1
19,3,13,"ako počnete preduboko kopati ili postavljati previše pitanja, sve će se raspetljati.",2
13,4,32,"u tom kontekstu tužitelj nastoji, poput studentice, povezati sandru s likovima u njenim romanima koji su temeljeni na njenom životu te vadi citat gdje junakinja mašta kako bi bilo ubiti muža.",1
34,1,8,nakon odlaska u mirovinu steve rogers predao je štit samu wilsonu iliti bivšem falconu.,1
35,1,13,možda je i najveća tragedija što je ovo trebao biti… ozbiljan akcijski triler.,2
12,1,37,"jer, ispod svog tog paravana, napoleon je bio duboko ranjiv.",1
9,2,4,"madame web je rasipanje talenta, slaba izvedba svoje uobraženosti i previše je usredotočena na obitelj prijateljskog susjedskog puzača po zidovima čija mreža uistinu povezuje ovaj raštrkani filmski svemir.",2
13,4,46,"sandra hüller, koja je ove godine i snimila fantastičnu „zonu interesa“, briljira u ulozi.",0
8,2,14,u stalnom su kontaktu s duncanom putem audio i video komunikacije.,1
33,1,34,očito da im je jedan od uzora – redatelj p.t. andersen.,1
15,4,19,"kada taj dio budete gledali u kinu, zažmirite da vam posve ne pokvari film kako je meni.",2
12,1,30,"u njegovom pogledu kao da se oslikava sve ono što će i obilježiti njegov život – ambiciju, neobuzdani ego, sumnju, lojalnost.",1
13,5,19,"ovakav pristup, osim što djeluje kao izvrstan marketing, gledatelja iz pasivnog promatrača pretvara u aktivnog sudionika rasprave i daje mu svu nadmoć potrebnu za donošenje vlastitog suda koji može trajno obilježiti sandru.",0
16,1,14,"ovog puta fokus je prebačen na zlikovca dantea u izvedbi nikad boljeg jasona momoe i to tako da je sve podređeno njegovom briljantnom, no izopačenom planu i osveti usmjerenoj protiv doma i njegove obitelji koju je odlagao deset dugih godina.",1
33,1,117,"junak je sigurno zaslužio počast, a njegova proširena obitelj mu je i odaje.",1
39,1,12,"rohanom vlada kralj helm hammerhand, otac here.",1
39,1,22,patrijarhat je na meti redatelja – upravo je muška dominacija na vladajućim pozicijama svojevrsni razlog sukoba odnosno razlog rata.,1
6,4,17,"prije nego li se okušao kao redatelj, leitch je bio kaskader i glumac, a ovim filmom htio je skrenuti pažnju upravo na kaskadere, možda i najzapostavljeniju “kariku” svakog akcijskog filma.",1
7,3,1,"radnja je smještena tijekom 70-ih i 80-ih, a pratimo mladog donalda trumpa kao agenta za nekretnine u očevoj firmi koji pokušava krenuti svojim stopama u tom nemilosrdnom biznisu.",1
8,2,50,posljednji dah možemo ocijeniti kao odličan triler ispunjen doista velikom dozom napetosti i uzbuđenja.,0
13,1,6,"do kraja nam ondje ostaje otvoreno je li on ubio ženu ili ne, a slična situacija je i u ""anatomy of a fall"".",1
9,2,33,ima čudan tempo i odabire pogrešne stvari na koje se treba usredotočiti – poput cassienog kolege s posla bena parkera (adam scott) i njegove trudne šogorice mary parker (emma roberts).,2
16,4,5,"bučne i histerične, (pre)duge i, na kraju priče, zamorne akcijske scene postale su jedan od najsnažnijih zaštitnih znakova serijala koji je ponekad izgledao kao da je parodija, samog sebe.",2
17,1,2,"premda sam duži niz godina bio upoznat s kulturološkom bombom zvanom tamnice i zmajevi, moje znanje o igri svodilo se isključivo na reference u popularnoj kulturi, posebice u filmovima i serijama.",1
13,4,25,"upravo se na to osvrnula redateljica justine triet u jednom intervjuu: „kad sam bila mlađa, mislila sam da je to mjesto, sudnica, mjesto gdje istine iziđu na vidjelo.",1
27,1,2,nastupio je perkins u sedamdesetak filmova i serija tijekom karijere koja je trajala gotovo četiri desetljeća.,1
19,1,17,"inače ćemo biti svjedoci situacijama u kojima, primjerice, film čija je temeljna poruka osnaživanje žena posluži isključivo kao gigantska reklama za lutke tvrtke mattel, a od kojeg same žene i nemaju prevelike koristi.",1
9,2,14,ona posjeduje cassienu nespretnost i nezainteresiranost za ugađanje drugim likovima.,0
14,1,26,"možda bi ona i hae sung bili u braku, a možda su njihovi osjećaji toliko snažni upravo zato što je ona otišla.",1
7,2,9,cohn primijeti trumpa i zainteresira se za njega te mu odluči pomoći s njegovom tužbom.,1
13,1,14,ili ga je netko gurnuo?,1
32,1,42,"sorrentino je rekao da su teme filma: ljepota, mladost i prolaznost života, a svakako bi trebali dodati – misterija i sloboda.",1
33,1,122,"ako govorimo o „brutalistu“, postavljanjem filozofskih pitanja, upakiranih u struku.",1
24,2,15,"nećete nužno trebati praviti bilješke tijekom gledanja, ali film prati nekoliko radnji koje utječu jedna na drugu u prekretnoj simfoniji kaosa.",1
22,1,9,obitelj payne traži novi dom.,1
17,3,13,"goldstein i daley preuzimaju dijelove akcije iz svojih prethodnih filmova i idu all-in u ovom, dajući svojim borbama i vratolomijama kinetičku energiju koja odgovara stilu.",0
10,6,51,"sve je nekako bijelo i svijetlo, dok stariji filmovi i romulus se vraćaju tom nekom sf-u 80tih.",1
8,1,18,"nevjerojatnom uvjerljivošću redatelj prikazuje klaustrofobiju, ali i mrak odnosno hladnoću morskih dubina.",0
28,3,8,"do sada je naredao dvadesetak uloga a mogli smo ga vidjeti i u filmovima zvjezdane staze (star trek, 2009.) i nikako (nope, 2022.).",1
2,2,10,"za razliku od prva tri dijela kad smo se smijali s njom i pratili je u potrazi za savršenim muškarcem, ovaj film istražuje tugu, gubitak, majčinstvo i prijateljstvo.",1
10,6,53,"uz razne posvete ostalim alien filmovima, romulus je dašak svježeg zraka koji je bio potreban ovoj franšizi.",0
10,2,9,"od ostalih glumačkih imena koje ćemo vidjeti u filmu svakako treba izdvojiti cailee spaeny, davida jonssona, archieja renauxa, spikea fearnana i aileen wu.",1
26,1,47,"nema tu ni boje, ni nacije, ni imena, ni prezimena.",1
14,3,1,past lives je romantični dramski film napisan i režiran od strane Celine song u njenom autorskom debiju.,1
26,3,27,"tema ovog napisa, dakle, nastoji stvar zahvatiti dublje od analize kulturartefakta, tj. uobičajene filmske kritike.",1
38,2,50,"sama činjenica da je publika imala ogromni interes za knjige “50 nijansi sive”, a potom i filmske ekranizacije, dovoljno govori o tome kakvi smo po pitanju požude, a kakvi po pitanju ljubavi.",1
